year,SSP1-1.9,SSP1-2.6,SSP2-4.5,SSP3-3.4,SSP3-7.0,SSP4-3.4,SSP4-6.0,SSP5-8.5,,,,total 1-1.9,total 1-2.6,total 2-4.5,total 3-3.4,total 3-7.0,total 4-3.4,total 4-6.0,total 5-8.5
2230,1.545,2.417,5.286,,11.521,3.027,7.132,13.146,,,,1.545354535,2.416553619,5.286231499,,11.52101573,3.027303752,7.132412655,13.14578373
2231,1.561,2.431,5.297,,11.538,3.042,7.146,13.158,,,,1.561483616,2.431387381,5.297023112,,11.53822767,3.04189971,7.146488212,13.15765417
2232,1.565,2.434,5.295,,11.542,3.044,7.148,13.156,,,,1.564922458,2.433506642,5.295119757,,11.54247581,3.043897734,7.147668998,13.15644435
2233,1.574,2.441,5.299,,11.552,3.052,7.154,13.161,,,,1.573902724,2.4412284,5.298647874,,11.55205758,3.051553011,7.154240248,13.16051494
2234,1.561,2.428,5.281,,11.54,3.038,7.139,13.143,,,,1.561305549,2.427500804,5.280684597,,11.53988856,3.037705135,7.139056476,13.14274309
2235,1.55,2.415,5.264,,11.529,3.025,7.125,13.126,,,,1.550244258,2.415184103,5.264072916,,11.52893082,3.025326058,7.124923855,13.12611396
2236,1.526,2.39,5.235,,11.505,3,7.098,13.096,,,,1.526334512,2.390018384,5.234569516,,11.50478834,3.000132541,7.097895245,13.09625714
2237,1.517,2.379,5.219,,11.495,2.989,7.085,13.08,,,,1.516625395,2.379071454,5.219139091,,11.49466517,2.989156867,7.085203317,13.08020465
2238,1.51,2.372,5.207,,11.488,2.982,7.076,13.067,,,,1.510284505,2.371505378,5.207030151,,11.48769732,2.981528864,7.075904055,13.06700467
2239,1.511,2.371,5.202,,11.488,2.981,7.074,13.061,,,,1.511276193,2.371214791,5.202165021,,11.48790192,2.981268945,7.073946339,13.06109977
2240,1.524,2.382,5.208,,11.499,2.992,7.083,13.066,,,,1.523513367,2.382126584,5.208401982,,11.49893209,2.992163186,7.083104153,13.06618903
2241,1.554,2.411,5.233,,11.528,3.021,7.11,13.089,,,,1.553680917,2.41108386,5.232629335,,11.52777944,3.021106197,7.110204329,13.08917807
2242,1.581,2.437,5.253,,11.553,3.047,7.134,13.109,,,,1.580519444,2.436721873,5.253456912,,11.55284451,3.046684168,7.133941484,13.10857544
2243,1.583,2.438,5.25,,11.554,3.048,7.134,13.104,,,,1.583445069,2.438431475,5.250265275,,11.55351289,3.048406865,7.133666513,13.10381128
2244,1.579,2.433,5.24,,11.546,3.043,7.126,13.091,,,,1.579118445,2.432843125,5.239679963,,11.54638514,3.042918257,7.126037685,13.09147018
2245,1.558,2.411,5.212,,11.522,3.021,7.102,13.062,,,,1.558011967,2.410506021,5.212351863,,11.52176259,3.020757049,7.101583684,13.06216878
2246,1.536,2.388,5.184,,11.496,2.998,7.076,13.032,,,,1.536392602,2.387672026,5.184426228,,11.49597891,2.998074285,7.076487232,13.03219067
2247,1.527,2.377,5.169,,11.481,2.988,7.064,13.014,,,,1.527017024,2.377043624,5.168717559,,11.48129516,2.987553693,7.063608345,13.01417694
2248,1.512,2.361,5.148,,11.462,2.972,7.046,12.991,,,,1.512342267,2.361198683,5.147886671,,11.46189562,2.971739651,7.045570245,12.99063611
2249,1.503,2.351,5.133,,11.449,2.961,7.033,12.972,,,,1.503273895,2.350891022,5.132591306,,11.44855081,2.961402081,7.03312261,12.97248758
2250,1.496,2.343,5.12,,11.438,2.953,7.023,12.956,,,,1.496287644,2.342674773,5.119554896,,11.43750336,2.953168471,7.022615955,12.95641125
2251,1.494,2.34,5.111,,11.428,2.95,7.016,12.945,,,,1.494000144,2.339548497,5.111252277,,11.42791244,2.949588414,7.01599978,12.94516918
2252,1.502,2.347,5.114,,11.429,2.957,7.02,12.945,,,,1.502438041,2.347165384,5.113822043,,11.42912321,2.956731068,7.020122199,12.94478529
2253,1.522,2.366,5.128,,11.442,2.975,7.035,12.956,,,,1.521707706,2.365624551,5.127511135,,11.441574,2.974734004,7.03521311,12.95568159
2254,1.544,2.387,5.144,,11.457,2.996,7.053,12.97,,,,1.543914333,2.387029831,5.14436091,,11.45724606,2.995707616,7.053371481,12.96995351
2255,1.546,2.389,5.142,,11.453,2.997,7.052,12.965,,,,1.546307359,2.388649305,5.141646902,,11.45343712,2.996919964,7.051849947,12.96482874
2256,1.551,2.392,5.141,,11.452,3,7.053,12.962,,,,1.550915257,2.39247504,5.141331403,,11.45216207,3.000391506,7.052657981,12.96233754
2257,1.545,2.386,5.131,,11.441,2.994,7.043,12.95,,,,1.545302447,2.386100604,5.130987834,,11.44089641,2.993680973,7.043362164,12.94994076
2258,1.529,2.369,5.11,,11.419,2.976,7.023,12.927,,,,1.528563164,2.368609402,5.109690629,,11.41872183,2.975899662,7.023049024,12.92674461
2259,1.516,2.356,5.093,,11.401,2.963,7.008,12.908,,,,1.516495889,2.355797729,5.09321763,,11.40148167,2.9628099,7.007508709,12.90844439
2260,1.494,2.333,5.067,,11.374,2.94,6.982,12.88,,,,1.494268577,2.33282287,5.066691689,,11.37424217,2.939594873,6.981875851,12.88023744
2261,1.483,2.321,5.051,,11.358,2.927,6.967,12.863,,,,1.483000094,2.320835241,5.051272418,,11.35820693,2.92740551,6.967302164,12.86321847
2262,1.483,2.32,5.047,,11.353,2.926,6.964,12.857,,,,1.482736818,2.319857941,5.046972014,,11.35332879,2.926242829,6.963819762,12.85745874
2263,1.486,2.322,5.046,,11.352,2.929,6.964,12.855,,,,1.485874166,2.322290618,5.046177835,,11.35200102,2.928509252,6.963810183,12.85528905
2264,1.506,2.342,5.062,,11.368,2.948,6.981,12.87,,,,1.506038359,2.341745714,5.062493708,,11.3678161,2.947843784,6.980891577,12.87040072
2265,1.535,2.37,5.087,,11.392,2.976,7.007,12.894,,,,1.534757181,2.369775222,5.08747521,,11.39237354,2.975786028,7.006597325,12.89421197
2266,1.556,2.391,5.105,,11.41,2.997,7.025,12.911,,,,1.55627611,2.390603066,5.105320381,,11.40981766,2.996542992,7.025157289,12.91094432
2267,1.576,2.41,5.122,,11.426,3.016,7.042,12.926,,,,1.576399086,2.410039125,5.121840597,,11.42598067,3.015943992,7.042376728,12.92640807
2268,1.552,2.385,5.094,,11.398,2.991,7.015,12.898,,,,1.552229141,2.385176417,5.094140047,,11.39795945,2.991089656,7.0153438,12.89769692
2269,1.534,2.366,5.072,,11.376,2.972,6.994,12.875,,,,1.533524622,2.365789092,5.071965375,,11.37550444,2.971715647,6.993822402,12.87458076
2270,1.509,2.341,5.044,,11.347,2.947,6.966,12.846,,,,1.508956823,2.340554265,5.043988895,,11.34729361,2.946536614,6.966499837,12.84575406
2271,1.494,2.325,5.026,,11.329,2.931,6.949,12.827,,,,1.493885884,2.324828842,5.025575508,,11.32861856,2.930864264,6.948718899,12.82650286
2272,1.48,2.31,5.008,,11.311,2.916,6.932,12.808,,,,1.479529416,2.309804139,5.007923926,,11.31078486,2.915949076,6.931681798,12.80808398
2273,1.479,2.308,5.004,,11.306,2.914,6.928,12.803,,,,1.47859173,2.308206749,5.003731752,,11.306445,2.914457005,6.928114246,12.80317719
2274,1.494,2.323,5.016,,11.318,2.929,6.941,12.815,,,,1.494025614,2.322984677,5.015967768,,11.31849015,2.929370868,6.940932412,12.81466436
2275,1.517,2.345,5.035,,11.338,2.952,6.961,12.833,,,,1.516662364,2.344992612,5.035459697,,11.33782618,2.951524717,6.961008898,12.83347493
2276,1.533,2.36,5.048,,11.351,2.967,6.975,12.846,,,,1.532780484,2.360445107,5.048451576,,11.35072802,2.967166957,6.974573826,12.84585513
2277,1.531,2.358,5.044,,11.346,2.965,6.971,12.841,,,,1.531416535,2.358448973,5.04401741,,11.3461762,2.965355225,6.970719045,12.84082954
2278,1.527,2.353,5.036,,11.338,2.96,6.964,12.833,,,,1.526869387,2.353250955,5.036417752,,11.33846931,2.960357789,6.96367417,12.83266559
2279,1.513,2.339,5.02,,11.322,2.946,6.948,12.815,,,,1.513193125,2.338954049,5.019745337,,11.3216954,2.946277817,6.947541419,12.81547435
2280,1.489,2.315,4.993,,11.295,2.922,6.921,12.788,,,,1.489404805,2.314535229,4.992985595,,11.29490296,2.922106605,6.921330974,12.78819918
2281,1.477,2.301,4.977,,11.279,2.909,6.906,12.772,,,,1.476666471,2.301164375,4.977294795,,11.27914018,2.908978796,6.906172426,12.7720117
2282,1.471,2.295,4.969,,11.271,2.903,6.898,12.763,,,,1.471329656,2.295196989,4.969044475,,11.27082396,2.903280317,6.898453284,12.76328058
2283,1.468,2.291,4.963,,11.265,2.9,6.893,12.757,,,,1.468251873,2.291498866,4.963094173,,11.26480826,2.899853717,6.89300372,12.75686081
2284,1.479,2.302,4.971,,11.273,2.91,6.901,12.764,,,,1.479029564,2.301660453,4.97102001,,11.27267957,2.910300967,6.90142991,12.76435051
2285,1.507,2.329,4.996,,11.297,2.937,6.927,12.789,,,,1.506541558,2.32857059,4.995706893,,11.29731347,2.937488462,6.926616138,12.78859794
2286,1.536,2.357,5.022,,11.323,2.966,6.953,12.814,,,,1.535502702,2.356915456,5.021867954,,11.32346871,2.966142285,6.953267039,12.81436202
2287,1.544,2.365,5.028,,11.33,2.975,6.96,12.82,,,,1.544415559,2.365222316,5.028006742,,11.32956031,2.974768599,6.959883091,12.82010468
2288,1.543,2.363,5.023,,11.325,2.973,6.956,12.815,,,,1.542608648,2.362797752,5.023433917,,11.3249382,2.972657718,6.955777229,12.81514265
2289,1.508,2.327,4.986,,11.287,2.938,6.919,12.777,,,,1.507888288,2.32747572,4.985987517,,11.28748206,2.937675602,6.918791505,12.77734193
2290,1.499,2.318,4.975,,11.276,2.929,6.908,12.766,,,,1.499309043,2.318290886,4.974698699,,11.27614621,2.92881406,6.907960056,12.76568647
2291,1.48,2.299,4.953,,11.255,2.91,6.887,12.744,,,,1.480452858,2.29883191,4.953160622,,11.25455711,2.909719534,6.886859056,12.74377562
2292,1.464,2.282,4.935,,11.236,2.893,6.869,12.725,,,,1.464471952,2.282263052,4.93451726,,11.23589996,2.893486352,6.86865533,12.72476848
2293,1.455,2.272,4.923,,11.224,2.884,6.857,12.713,,,,1.455245207,2.272434189,4.922648425,,11.22397083,2.884020785,6.857206659,12.71257078
2294,1.461,2.278,4.926,,11.227,2.89,6.861,12.716,,,,1.461231209,2.277832812,4.926002548,,11.22732144,2.889780476,6.860987291,12.71561014
2295,1.487,2.303,4.949,,11.25,2.915,6.884,12.738,,,,1.48666927,2.302682776,4.94884167,,11.25008415,2.914995571,6.884232331,12.73809187
2296,1.509,2.325,4.969,,11.27,2.937,6.905,12.758,,,,1.509121884,2.324573552,4.968724628,,11.26994374,2.937252067,6.904518531,12.75767907
2297,1.533,2.348,4.99,,11.291,2.961,6.926,12.779,,,,1.533247989,2.348115788,4.990277946,,11.29142776,2.961181293,6.926461005,12.77894516
2298,1.533,2.347,4.987,,11.289,2.961,6.924,12.776,,,,1.532985324,2.347274617,4.987458221,,11.28857768,2.960701906,6.924036593,12.77581128
2299,1.513,2.327,4.965,,11.266,2.941,6.902,12.753,,,,1.513072013,2.326787349,4.965014998,,11.26608573,2.940598097,6.901961621,12.75301743
2300,1.487,2.3,4.936,,11.237,2.914,6.873,12.724,,,,1.486706303,2.299847594,4.93613159,,11.2371563,2.914046387,6.87345499,12.72378369
2301,1.486,2.299,4.933,,11.234,2.913,6.871,12.72,,,,1.486035049,2.298601572,4.932962419,,11.23388503,2.91318792,6.870641272,12.7203271
2302,1.485,2.297,4.93,,11.231,2.912,6.868,12.717,,,,1.485352838,2.29734134,4.929791822,,11.23066138,2.912331738,6.867824454,12.71686466
2303,1.485,2.296,4.927,,11.227,2.911,6.865,12.713,,,,1.48466138,2.296089789,4.926637179,,11.22743146,2.911459723,6.865012986,12.71343953
2304,1.484,2.295,4.923,,11.224,2.911,6.862,12.71,,,,1.483962435,2.294830733,4.923481544,,11.22420643,2.91059669,6.862190214,12.7099975
2305,1.483,2.294,4.92,,11.221,2.91,6.859,12.707,,,,1.483257547,2.293555695,4.920342831,,11.22098812,2.909727852,6.859379007,12.70655749
2306,1.483,2.292,4.917,,11.218,2.909,6.857,12.703,,,,1.482553867,2.292287603,4.917216525,,11.21776964,2.908871846,6.856568135,12.70313192
2307,1.482,2.291,4.914,,11.215,2.908,6.854,12.7,,,,1.481847822,2.291035296,4.914090305,,11.21455725,2.908002285,6.853763703,12.69972123
2308,1.481,2.29,4.911,,11.211,2.907,6.851,12.696,,,,1.481139557,2.289770883,4.910988376,,11.21139293,2.907133129,6.850975795,12.69631534
2309,1.48,2.289,4.908,,11.208,2.906,6.848,12.693,,,,1.480435138,2.288516157,4.907901363,,11.20819548,2.906280791,6.848180731,12.69292223
2310,1.48,2.287,4.905,,11.205,2.905,6.845,12.69,,,,1.479726004,2.28725065,4.90483346,,11.20500028,2.905430337,6.845390823,12.68957252
2311,1.479,2.286,4.902,,11.202,2.905,6.843,12.686,,,,1.4790209,2.285999275,4.901779842,,11.20185946,2.904579663,6.842622214,12.68628446
2312,1.478,2.285,4.899,,11.199,2.904,6.84,12.683,,,,1.47832009,2.284748424,4.898732284,,11.19868078,2.903749248,6.839848056,12.68298757
2313,1.478,2.284,4.896,,11.196,2.903,6.837,12.68,,,,1.477615167,2.283515525,4.895700941,,11.19554814,2.902895689,6.83707975,12.67969226
2314,1.477,2.282,4.893,,11.192,2.902,6.834,12.676,,,,1.476915897,2.282265908,4.892689457,,11.19238316,2.902071945,6.834327883,12.67638483
2315,1.476,2.281,4.89,,11.189,2.901,6.832,12.673,,,,1.476216822,2.281020191,4.889682875,,11.18926418,2.901225362,6.831582194,12.6731173
2316,1.476,2.28,4.887,,11.186,2.9,6.829,12.67,,,,1.475517772,2.279793492,4.88669634,,11.18615062,2.900399638,6.828827815,12.66983014
2317,1.475,2.279,4.884,,11.183,2.9,6.826,12.667,,,,1.474820112,2.278563836,4.883725854,,11.18300431,2.899574803,6.826099409,12.6665508
2318,1.474,2.277,4.881,,11.18,2.899,6.823,12.663,,,,1.474127131,2.277339068,4.880764053,,11.17990378,2.898765162,6.823371566,12.66331464
2319,1.473,2.276,4.878,,11.177,2.898,6.821,12.66,,,,1.473419288,2.276115478,4.877818332,,11.17680843,2.897942107,6.820641035,12.66008244
2320,1.473,2.275,4.875,,11.174,2.897,6.818,12.657,,,,1.472727982,2.27489191,4.874882626,,11.17371814,2.897136549,6.817919333,12.65686475
2321,1.472,2.274,4.872,,11.171,2.896,6.815,12.654,,,,1.472040864,2.273687767,4.871965381,,11.17063506,2.896321045,6.815215285,12.65367494
2322,1.471,2.272,4.869,,11.168,2.896,6.813,12.651,,,,1.47135112,2.272470148,4.869060212,,11.16755109,2.895517522,6.812511018,12.65050259
2323,1.471,2.271,4.866,,11.164,2.895,6.81,12.647,,,,1.470666188,2.271267149,4.866164921,,11.16447432,2.894714906,6.809813161,12.64733711
2324,1.47,2.27,4.863,,11.161,2.894,6.807,12.644,,,,1.469981793,2.270065192,4.863281704,,11.16140202,2.893913363,6.807124016,12.64414979
2325,1.469,2.269,4.86,,11.158,2.893,6.804,12.641,,,,1.469298605,2.268864354,4.860406815,,11.15837781,2.893132719,6.804435531,12.64094056
2326,1.469,2.268,4.858,,11.155,2.892,6.802,12.638,,,,1.468619542,2.267668294,4.857547771,,11.1553164,2.892329585,6.801755847,12.63777652
2327,1.468,2.266,4.855,,11.152,2.892,6.799,12.635,,,,1.467940713,2.266472542,4.854711596,,11.15225359,2.891550797,6.799076776,12.63463905
2328,1.467,2.265,4.852,,11.149,2.891,6.796,12.632,,,,1.467263099,2.265291969,4.851879977,,11.149244,2.89074946,6.796406373,12.63157116
2329,1.467,2.264,4.849,,11.146,2.89,6.794,12.628,,,,1.466569519,2.26409731,4.849050409,,11.14619144,2.889969402,6.793750595,12.62844476
2330,1.466,2.263,4.846,,11.143,2.889,6.791,12.625,,,,1.465893233,2.262921823,4.846245949,,11.14318642,2.889189978,6.791089499,12.62539079
2331,1.465,2.262,4.843,,11.14,2.888,6.788,12.622,,,,1.465221067,2.261732854,4.843450965,,11.14014126,2.88841165,6.78843965,12.62233466
2332,1.465,2.261,4.841,,11.137,2.888,6.786,12.619,,,,1.464549217,2.26055927,4.840663926,,11.13714035,2.887634148,6.785787823,12.61920596
2333,1.464,2.259,4.838,,11.134,2.887,6.783,12.616,,,,1.463862134,2.259385821,4.83788825,,11.13414299,2.8868634,6.783147125,12.61608554
2334,1.463,2.258,4.835,,11.131,2.886,6.781,12.613,,,,1.463191691,2.258230636,4.835118232,,11.13110168,2.88609858,6.78051846,12.61305126
2335,1.463,2.257,4.832,,11.128,2.885,6.778,12.61,,,,1.462525154,2.257062102,4.832359746,,11.12811636,2.885320267,6.777881251,12.61005319
2336,1.462,2.256,4.83,,11.125,2.885,6.775,12.607,,,,1.461855021,2.255894381,4.829616293,,11.12512545,2.884560758,6.775250228,12.60694609
2337,1.461,2.255,4.827,,11.122,2.884,6.773,12.604,,,,1.461173483,2.254741724,4.82688432,,11.12214003,2.88380437,6.772639291,12.6038537
2338,1.461,2.254,4.824,,11.119,2.883,6.77,12.601,,,,1.460508295,2.253575018,4.824171296,,11.11916061,2.883043036,6.770017574,12.60084628
2339,1.46,2.252,4.821,,11.116,2.882,6.767,12.598,,,,1.459830974,2.252426512,4.821455926,,11.11618077,2.882284956,6.767404379,12.59785319
2340,1.459,2.251,4.819,,11.113,2.882,6.765,12.595,,,,1.459166061,2.251278872,4.818755475,,11.11324484,2.881525387,6.764799738,12.59487792
2341,1.458,2.25,4.816,,11.11,2.881,6.762,12.592,,,,1.45848906,2.250131925,4.816052862,,11.11027034,2.880772364,6.762195519,12.59187422
2342,1.458,2.249,4.813,,11.107,2.88,6.76,12.589,,,,1.457828413,2.248984958,4.81337859,,11.10729552,2.880010984,6.759599965,12.58891358
2343,1.457,2.248,4.811,,11.104,2.879,6.757,12.586,,,,1.457151642,2.247838272,4.810701953,,11.10432314,2.879270517,6.757013024,12.58601641
2344,1.456,2.247,4.808,,11.101,2.879,6.754,12.583,,,,1.45647485,2.246695992,4.808040245,,11.10139996,2.878519837,6.754418377,12.5831013
2345,1.456,2.246,4.805,,11.098,2.878,6.752,12.58,,,,1.455819335,2.245554651,4.805379553,,11.09842917,2.877775182,6.75184605,12.580161
2346,1.455,2.244,4.803,,11.096,2.877,6.749,12.577,,,,1.455142717,2.24442768,4.80273391,,11.09551034,2.877033738,6.749265152,12.57719881
2347,1.454,2.243,4.8,,11.093,2.876,6.747,12.574,,,,1.454470112,2.243286185,4.800099233,,11.09254415,2.876281942,6.746687855,12.57427551
2348,1.454,2.242,4.797,,11.09,2.876,6.744,12.571,,,,1.4537975,2.242159737,4.797479281,,11.08962677,2.875539723,6.744124949,12.57138021
2349,1.453,2.241,4.795,,11.087,2.875,6.742,12.569,,,,1.453125094,2.241037197,4.79486032,,11.0867114,2.874800459,6.741553374,12.56850163
2350,1.452,2.24,4.792,,11.084,2.874,6.739,12.566,,,,1.45245663,2.239901082,4.792252401,,11.08379254,2.874079828,6.738993451,12.56562246
2351,1.452,2.239,4.79,,11.081,2.873,6.736,12.563,,,,1.45178505,2.238779189,4.789658983,,11.08083372,2.873342136,6.736444566,12.56274933
2352,1.451,2.238,4.787,,11.078,2.873,6.734,12.56,,,,1.451118999,2.237658078,4.787059088,,11.07792115,2.872599302,6.733885454,12.5598756
2353,1.45,2.237,4.784,,11.075,2.872,6.731,12.557,,,,1.450454365,2.236536768,4.784481224,,11.07501591,2.871863023,6.73134545,12.55700774
2354,1.45,2.235,4.782,,11.072,2.871,6.729,12.554,,,,1.449774382,2.235419254,4.781904429,,11.07210673,2.871141871,6.72880009,12.55415293
2355,1.449,2.234,4.779,,11.069,2.87,6.726,12.551,,,,1.449116998,2.234301455,4.77933848,,11.06919643,2.870406956,6.726260567,12.5513183
2356,1.448,2.233,4.777,,11.066,2.87,6.724,12.548,,,,1.448458733,2.233184563,4.776787005,,11.06633211,2.869687218,6.723733008,12.54846804
2357,1.448,2.232,4.774,,11.063,2.869,6.721,12.546,,,,1.447808436,2.23208179,4.774236191,,11.06343023,2.868958905,6.721196578,12.54564858
2358,1.447,2.231,4.772,,11.061,2.868,6.719,12.543,,,,1.447160331,2.23096527,4.771696133,,11.0605214,2.868240512,6.718674311,12.54280275
2359,1.447,2.23,4.769,,11.058,2.868,6.716,12.54,,,,1.446515392,2.229851879,4.769163071,,11.05766414,2.867519325,6.716160523,12.53999491
2360,1.446,2.229,4.767,,11.055,2.867,6.714,12.537,,,,1.445873391,2.228749554,4.766638296,,11.05476383,2.866798859,6.713633281,12.53715329
2361,1.445,2.228,4.764,,11.052,2.866,6.711,12.534,,,,1.445237806,2.227637186,4.764118105,,11.05185954,2.866082569,6.711128076,12.53437418
2362,1.445,2.227,4.762,,11.049,2.865,6.709,12.532,,,,1.444615886,2.226538277,4.761618284,,11.04900342,2.865357587,6.708615092,12.53157534
2363,1.444,2.225,4.759,,11.046,2.865,6.706,12.529,,,,1.443984752,2.225427379,4.75911183,,11.04615163,2.864635592,6.706115321,12.52880716
2364,1.443,2.224,4.757,,11.043,2.864,6.704,12.526,,,,1.443371149,2.224335186,4.756617002,,11.04325036,2.863917856,6.703605302,12.52600496
2365,1.443,2.223,4.754,,11.04,2.863,6.701,12.523,,,,1.442759176,2.223241326,4.754129175,,11.04039808,2.863215036,6.701109427,12.52321513
2366,1.442,2.222,4.752,,11.038,2.862,6.699,12.52,,,,1.442149302,2.222155101,4.751659476,,11.03754379,2.862494946,6.698621909,12.52045226
2367,1.442,2.221,4.749,,11.035,2.862,6.696,12.518,,,,1.441524541,2.221071115,4.749179073,,11.03469074,2.861787694,6.696131397,12.51766565
2368,1.441,2.22,4.747,,11.032,2.861,6.694,12.515,,,,1.440921373,2.220004327,4.746720473,,11.03184428,2.86106885,6.693652477,12.51490929
2369,1.44,2.219,4.744,,11.029,2.86,6.691,12.512,,,,1.440319652,2.218924591,4.744266144,,11.02899321,2.860368628,6.691170319,12.51215471
2370,1.44,2.218,4.742,,11.026,2.86,6.689,12.509,,,,1.439735689,2.217866022,4.74181167,,11.02614566,2.859665433,6.688691797,12.50940478
2371,1.439,2.217,4.739,,11.023,2.859,6.686,12.507,,,,1.439136004,2.216805745,4.739375345,,11.0232936,2.858957163,6.686218259,12.50668906
2372,1.439,2.216,4.737,,11.02,2.858,6.684,12.504,,,,1.438537532,2.215750633,4.736943234,,11.02044821,2.858255157,6.683756529,12.50394172
2373,1.438,2.215,4.735,,11.018,2.858,6.681,12.501,,,,1.437940667,2.214711961,4.734508001,,11.01759802,2.857553681,6.681291633,12.50120336
2374,1.437,2.214,4.732,,11.015,2.857,6.679,12.499,,,,1.437364493,2.213660072,4.732086745,,11.01479606,2.856849379,6.678826834,12.49851642
2375,1.437,2.213,4.73,,11.012,2.856,6.676,12.496,,,,1.436769429,2.212623893,4.729675172,,11.01195306,2.85614914,6.676370407,12.49578038
2376,1.436,2.212,4.727,,11.009,2.855,6.674,12.493,,,,1.436195286,2.21159384,4.727267774,,11.00910785,2.855440311,6.673917497,12.49304921
2377,1.436,2.211,4.725,,11.006,2.855,6.671,12.49,,,,1.435605897,2.210560267,4.724860978,,11.00630539,2.854741232,6.671475291,12.49034473
2378,1.435,2.21,4.722,,11.003,2.854,6.669,12.488,,,,1.435032889,2.209531824,4.722464643,,11.00346172,2.854053796,6.669027491,12.48764444
2379,1.434,2.209,4.72,,11.001,2.853,6.667,12.485,,,,1.434464878,2.208519038,4.720082051,,11.0006606,2.853352273,6.666579754,12.48494557
2380,1.434,2.207,4.718,,10.998,2.853,6.664,12.482,,,,1.433894509,2.207492201,4.717699203,,10.99786025,2.852663536,6.664140565,12.48224763
2381,1.433,2.206,4.715,,10.995,2.852,6.662,12.48,,,,1.433323801,2.206481225,4.715326802,,10.9950659,2.851962981,6.661715313,12.47953267
2382,1.433,2.205,4.713,,10.992,2.851,6.659,12.477,,,,1.432758282,2.205470649,4.71295455,,10.99221876,2.8512777,6.659284426,12.476837
2383,1.432,2.204,4.711,,10.989,2.851,6.657,12.474,,,,1.432193396,2.204465142,4.710586813,,10.98942565,2.850583522,6.656853624,12.47418176
2384,1.432,2.203,4.708,,10.987,2.85,6.654,12.472,,,,1.431629,2.20347144,4.708229059,,10.98662484,2.849884761,6.654431156,12.47155619
2385,1.431,2.202,4.706,,10.984,2.849,6.652,12.469,,,,1.431065034,2.202467606,4.705881091,,10.9838299,2.849200935,6.652014423,12.46886653
2386,1.431,2.201,4.704,,10.981,2.849,6.65,12.466,,,,1.430502309,2.201478477,4.703536833,,10.98103016,2.848514169,6.649597075,12.46618514
2387,1.43,2.2,4.701,,10.978,2.848,6.647,12.464,,,,1.429943265,2.200475517,4.701203107,,10.97823331,2.847825538,6.647188828,12.46350464
2388,1.429,2.199,4.699,,10.975,2.847,6.645,12.461,,,,1.429398157,2.199488136,4.698869412,,10.97548182,2.847139687,6.644774926,12.46085737
2389,1.429,2.199,4.697,,10.973,2.846,6.642,12.458,,,,1.428840061,2.198501204,4.696540072,,10.97268579,2.846454482,6.642366131,12.45826522
2390,1.428,2.198,4.694,,10.97,2.846,6.64,12.456,,,,1.428283252,2.197533013,4.694220087,,10.9698903,2.845767328,6.639974464,12.45559037
2391,1.428,2.197,4.692,,10.967,2.845,6.638,12.453,,,,1.42774259,2.196550881,4.691900359,,10.96714045,2.845097509,6.637577354,12.45288756
2392,1.427,2.196,4.69,,10.964,2.844,6.635,12.45,,,,1.42720313,2.195579558,4.689590673,,10.96434256,2.844413684,6.635182477,12.45030143
2393,1.427,2.195,4.687,,10.962,2.844,6.633,12.448,,,,1.426647937,2.1945988,4.687285232,,10.96159343,2.84372458,6.632793707,12.44771569
2394,1.426,2.194,4.685,,10.959,2.843,6.63,12.445,,,,1.426113333,2.193632233,4.68498926,,10.95880187,2.843056093,6.630407134,12.4450833
2395,1.426,2.193,4.683,,10.956,2.842,6.628,12.442,,,,1.425574322,2.192666628,4.682693485,,10.95604733,2.842370103,6.6280208,12.44241215
2396,1.425,2.192,4.68,,10.953,2.842,6.626,12.44,,,,1.425024177,2.191705597,4.680411383,,10.95329623,2.841696904,6.625640168,12.43977414
2397,1.424,2.191,4.678,,10.951,2.841,6.623,12.437,,,,1.424487013,2.190740903,4.6781252,,10.95055078,2.841015424,6.623270454,12.43720193
2398,1.424,2.19,4.676,,10.948,2.84,6.621,12.435,,,,1.423954379,2.189794832,4.675847441,,10.94775735,2.840345423,6.620900666,12.43460137
2399,1.423,2.189,4.674,,10.945,2.84,6.619,12.432,,,,1.423421181,2.18883096,4.673575392,,10.94500415,2.839673528,6.618528368,12.43205178
2400,1.423,2.188,4.671,,10.942,2.839,6.616,12.429,,,,1.422889183,2.187885558,4.671302776,,10.94225653,2.838989824,6.616166831,12.4294846
2401,1.422,2.187,4.669,,10.94,2.838,6.614,12.427,,,,1.422361623,2.186940734,4.669044717,,10.9395063,2.838321133,6.613805401,12.42682752
2402,1.422,2.186,4.667,,10.937,2.838,6.611,12.424,,,,1.421830567,2.185996163,4.666786142,,10.93680446,2.83764706,6.611438136,12.42425412
2403,1.421,2.185,4.665,,10.934,2.837,6.609,12.422,,,,1.421303068,2.185055854,4.664531464,,10.93405435,2.836979128,6.609084987,12.4217435
2404,1.421,2.184,4.662,,10.931,2.836,6.607,12.419,,,,1.420789229,2.184111993,4.662282327,,10.93130453,2.836305971,6.606743425,12.41914921
2405,1.42,2.183,4.66,,10.929,2.836,6.604,12.417,,,,1.42026316,2.183182901,4.660037959,,10.92855508,2.835638935,6.6043901,12.41652639
2406,1.42,2.182,4.658,,10.926,2.835,6.602,12.414,,,,1.41973687,2.182244404,4.657802205,,10.92585103,2.834972243,6.60205345,12.41396583
