year,wmghg_data,solar_data,volc_data, landuse_data,manaero_data
1347.0,0.025153509999999997,-0.026999999999999996,-0.000647897,0.023972699999999996,0.0
1348.0,0.02237081,0.007300000000000001,0.0,0.0239758,0.0
1349.0,0.01975311,0.0279,0.0,0.023978999999999997,0.0
1350.0,0.01732501,0.0504,0.0,0.0239821,0.0
1351.0,0.015102109999999998,0.042800000000000005,0.0,0.023985199999999998,0.0
1352.0,0.013147909999999999,0.032200000000000006,0.0,0.023988399999999997,0.0
1353.0,0.011386009999999998,0.0252,0.0,0.0239915,0.0
1354.0,0.00980911,0.010599999999999998,0.0,0.023994699999999997,0.0
1355.0,0.00841171,0.0012000000000000066,0.0,0.023997799999999996,0.0
1356.0,0.00725141,-0.006199999999999997,0.0,0.0240009,0.0
1357.0,0.00625381,-0.010399999999999993,0.0,0.024004099999999997,0.0
1358.0,0.005413309999999999,0.024300000000000002,0.0,0.024007199999999996,0.0
1359.0,0.00478571,0.0669,-0.110597,0.0240103,0.0
1360.0,0.00430001,0.09,-0.0591618,0.024013499999999997,0.0
1361.0,0.0043738100000000005,0.11560000000000001,-0.0107755,0.0240166,0.0
1362.0,0.004145909999999999,0.0983,-0.00183608,0.024019699999999998,0.0
1363.0,0.00410051,0.0767,-0.000307545,0.024022899999999996,0.0
1364.0,0.00423401,0.060300000000000006,-2.37877e-05,0.024026,0.0
1365.0,0.004400909999999999,0.033100000000000004,0.0,0.024029099999999998,0.0
1366.0,0.004729509999999999,0.013600000000000001,0.0,0.024032299999999996,0.0
1367.0,0.005143409999999999,-0.0030000000000000027,0.0,0.0240354,0.0
1368.0,0.005636809999999999,0.006400000000000003,0.0,0.024038599999999997,0.0
1369.0,0.00620211,0.0364,0.0,0.0240417,0.0
1370.0,0.00682991,0.0743,0.0,0.024044799999999998,0.0
1371.0,0.00751451,0.09280000000000001,-0.336507,0.024047999999999996,0.0
1372.0,0.00824821,0.1136,-0.212321,0.0240511,0.0
1373.0,0.00901971,0.09190000000000001,-0.0410142,0.024054199999999998,0.0
1374.0,0.009825110000000001,0.0661,-0.00708471,0.024057399999999996,0.0
1375.0,0.01058831,0.045500000000000006,-0.00119096,0.0240605,0.0
1376.0,0.01143711,0.014399999999999996,-8.69099e-05,0.024063599999999997,0.0
1377.0,0.012228510000000001,-0.008899999999999991,0.0,0.0240668,0.0
1378.0,0.01344801,-0.028999999999999998,0.0,0.024069899999999998,0.0
1379.0,0.01423541,-0.011099999999999999,0.0,0.024072999999999997,0.0
1380.0,0.014942609999999999,0.008599999999999997,0.0,0.0240762,0.0
1381.0,0.015695709999999998,0.0345,0.0,0.024079299999999998,0.0
1382.0,0.016353509999999998,0.046200000000000005,-0.534721,0.024082499999999996,0.0
1383.0,0.01690861,0.060000000000000005,-0.286039,0.0240856,0.0
1384.0,0.01748491,0.042100000000000005,-0.0520982,0.024088699999999998,0.0
1385.0,0.01787871,0.021199999999999997,-0.0088776,0.024091899999999996,0.0
1386.0,0.01827841,0.004500000000000004,-0.00148699,0.024095,0.0
1387.0,0.01847671,-0.0199,-0.000114995,0.024098099999999997,0.0
1388.0,0.01866981,-0.03810000000000001,0.0,0.0241013,0.0
1389.0,0.01864431,-0.0538,0.0,0.024104399999999998,0.0
1390.0,0.01853171,-0.03849999999999999,0.0,0.024107499999999997,0.0
1391.0,0.01832071,-0.0252,0.0,0.0241107,0.0
1392.0,0.01787971,-0.007400000000000004,0.0,0.024113799999999998,0.0
1393.0,0.01735531,0.0005000000000000004,0.0,0.024116899999999997,0.0
1394.0,0.01675521,0.009900000000000006,0.0,0.0241201,0.0
1395.0,0.01602571,-0.0029,0.0,0.024123199999999997,0.0
1396.0,0.015176209999999999,-0.017799999999999996,0.0,0.0241264,0.0
1397.0,0.01435361,-0.029799999999999993,0.0,0.024129499999999998,0.0
1398.0,0.01343171,-0.047299999999999995,0.0,0.024132599999999997,0.0
1399.0,0.01248881,-0.06069999999999999,0.0,0.0241358,0.0
1400.0,0.01153811,-0.0724,0.0,0.024138899999999998,0.0
1401.0,0.01065601,-0.059800000000000006,0.0,0.024107899999999998,0.0
1402.0,0.009719909999999998,-0.0533,0.0,0.0240769,0.0
1403.0,0.009235009999999998,-0.04429999999999999,0.0,0.0240459,0.0
1404.0,0.008422409999999998,-0.0412,0.0,0.0240149,0.0
1405.0,0.007724109999999999,-0.037299999999999986,0.0,0.0239839,0.0
1406.0,0.00714771,-0.046700000000000005,0.0,0.0239529,0.0
1407.0,0.006637509999999999,-0.057300000000000004,0.0,0.023921899999999996,0.0
1408.0,0.00627401,-0.0662,0.0,0.023890899999999996,0.0
1409.0,0.0060667099999999995,-0.0783,0.0,0.023859899999999996,0.0
1410.0,0.00602691,-0.08789999999999999,0.0,0.023828899999999997,0.0
1411.0,0.00616411,-0.0964,0.0,0.023797899999999997,0.0
1412.0,0.006489709999999999,-0.08539999999999999,0.0,0.023766899999999997,0.0
1413.0,0.00700751,-0.0858,0.0,0.023735899999999997,0.0
1414.0,0.00778241,-0.0853,0.0,0.023704899999999998,0.0
1415.0,0.00874741,-0.0863,0.0,0.023673899999999998,0.0
1416.0,0.00983711,-0.0868,0.0,0.023642899999999998,0.0
1417.0,0.01118361,-0.0909,-0.778091,0.023611899999999998,0.0
1418.0,0.012650809999999998,-0.0951,-0.461797,0.0235809,0.0
1419.0,0.014307509999999999,-0.0987,-0.0863148,0.0235499,0.0
1420.0,0.01615161,-0.103,-0.0147964,0.0235189,0.0
1421.0,0.01811601,-0.1065,-0.00248214,0.0234879,0.0
1422.0,0.02020061,-0.10959999999999999,-0.000181121,0.0234569,0.0
1423.0,0.02240351,-0.10590000000000001,0.0,0.023425899999999996,0.0
1424.0,0.02472651,-0.10729999999999999,0.0,0.023394899999999996,0.0
1425.0,0.027167610000000002,-0.1088,0.0,0.023363899999999996,0.0
1426.0,0.02966001,-0.1102,0.0,0.023332799999999997,0.0
1427.0,0.03226851,-0.11159999999999999,0.0,0.023301799999999998,0.0
